ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded or Price tax included;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;;;;Weight;Quantity;;;;;Short description;;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out_of_stock;Advanced stock management;ID / Name of shop\'c2\'a0\;;;Car type casque;Car couleur;Car Ecran;Car public;Car Coque;Car Etancheite;Car Goretex;Att Taille;Att Couleur;Car HighTech (ou sous cat)
12038;;Tucano Urbano Thermodecke Scooty Z5801-070-03;290;159;;;;;;;;Z5801-070-03;Z5801-070-03;8;23;;;;;;;;1;;;;;<b>Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.</b> Einfache Montage durch Riemen- und Klett-Befestigung.<br><ul><li>Aussentaschen</li><li>Reflektierende Streifen</li><li>S.G.A.S. (patentiertes Anti-Flatter-System für höhere Geschwindigkeiten)</li></ul>;;Schlauch Länge 82 cm;;;;Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.;;;;;;;;http://www.motochic.ch/shopimages/super/Z5801-Typ.jpg;;;;;;;;;;;;;;;;;;;;;;
12039;;Tucano Urbano Thermodecke Scooty Z5801-071-03;290;159;;;;;;;;Z5801-071-03;Z5801-071-03;8;23;;;;;;;;1;;;;;<b>Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.</b> Einfache Montage durch Riemen- und Klett-Befestigung.<br><ul><li>Aussentaschen</li><li>Reflektierende Streifen</li><li>S.G.A.S. (patentiertes Anti-Flatter-System für höhere Geschwindigkeiten)</li></ul>;;Schlauch Länge 82 cm;;;;Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.;;;;;;;;http://www.motochic.ch/shopimages/super/Z5801-Typ.jpg;;;;;;;;;;;;;;;;;;;;;;
12040;;Tucano Urbano Thermodecke Scooty Z5801-072-03;290;159;;;;;;;;Z5801-072-03;Z5801-072-03;8;23;;;;;;;;1;;;;;<b>Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.</b> Einfache Montage durch Riemen- und Klett-Befestigung.<br><ul><li>Aussentaschen</li><li>Reflektierende Streifen</li><li>S.G.A.S. (patentiertes Anti-Flatter-System für höhere Geschwindigkeiten)</li></ul>;;Schlauch Länge 82 cm;;;;Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.;;;;;;;;http://www.motochic.ch/shopimages/super/Z5801-Typ.jpg;;;;;;;;;;;;;;;;;;;;;;
12041;;Tucano Urbano Thermodecke Scooty Z5801-073-03;290;159;;;;;;;;Z5801-073-03;Z5801-073-03;8;23;;;;;;;;1;;;;;<b>Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.</b> Einfache Montage durch Riemen- und Klett-Befestigung.<br><ul><li>Aussentaschen</li><li>Reflektierende Streifen</li><li>S.G.A.S. (patentiertes Anti-Flatter-System für höhere Geschwindigkeiten)</li></ul>;;Schlauch Länge 82 cm;;;;Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.;;;;;;;;http://www.motochic.ch/shopimages/super/Z5801-Typ.jpg;;;;;;;;;;;;;;;;;;;;;;
12042;;Tucano Urbano Thermodecke Scooty Z5801-074-03;290;159;;;;;;;;Z5801-074-03;Z5801-074-03;8;23;;;;;;;;1;;;;;<b>Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.</b> Einfache Montage durch Riemen- und Klett-Befestigung.<br><ul><li>Aussentaschen</li><li>Reflektierende Streifen</li><li>S.G.A.S. (patentiertes Anti-Flatter-System für höhere Geschwindigkeiten)</li></ul>;;Schlauch Länge 62 cm;;;;Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.;;;;;;;;http://www.motochic.ch/shopimages/super/Z5801-Typ.jpg;;;;;;;;;;;;;;;;;;;;;;
12043;;Tucano Urbano Thermodecke Scooty Z5801-075-03;290;159;;;;;;;;Z5801-075-03;Z5801-075-03;8;23;;;;;;;;1;;;;;<b>Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.</b> Einfache Montage durch Riemen- und Klett-Befestigung.<br><ul><li>Aussentaschen</li><li>Reflektierende Streifen</li><li>S.G.A.S. (patentiertes Anti-Flatter-System für höhere Geschwindigkeiten)</li></ul>;;Schlauch Länge 82 cm;;;;Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.;;;;;;;;http://www.motochic.ch/shopimages/super/Z5801-Typ.jpg;;;;;;;;;;;;;;;;;;;;;;
12044;;Tucano Urbano Thermodecke Scooty Z5801-076-03;290;159;;;;;;;;Z5801-076-03;Z5801-076-03;8;23;;;;;;;;1;;;;;<b>Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.</b> Einfache Montage durch Riemen- und Klett-Befestigung.<br><ul><li>Aussentaschen</li><li>Reflektierende Streifen</li><li>S.G.A.S. (patentiertes Anti-Flatter-System für höhere Geschwindigkeiten)</li></ul>;;Schlauch Länge 82 cm;;;;Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.;;;;;;;;http://www.motochic.ch/shopimages/super/Z5801-Typ.jpg;;;;;;;;;;;;;;;;;;;;;;
12045;;Tucano Urbano Thermodecke Scooty Z5801-078-03;290;159;;;;;;;;Z5801-078-03;Z5801-078-03;8;23;;;;;;;;1;;;;;<b>Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.</b> Einfache Montage durch Riemen- und Klett-Befestigung.<br><ul><li>Aussentaschen</li><li>Reflektierende Streifen</li><li>S.G.A.S. (patentiertes Anti-Flatter-System für höhere Geschwindigkeiten)</li></ul>;;Schlauch Länge 72 cm;;;;Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.;;;;;;;;http://www.motochic.ch/shopimages/super/Z5801-Typ.jpg;;;;;;;;;;;;;;;;;;;;;;
12046;;Tucano Urbano Thermodecke Scooty Z5801-078-03;290;159;;;;;;;;Z5801-078-03;Z5801-078-03;8;23;;;;;;;;1;;;;;<b>Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.</b> Einfache Montage durch Riemen- und Klett-Befestigung.<br><ul><li>Aussentaschen</li><li>Reflektierende Streifen</li><li>S.G.A.S. (patentiertes Anti-Flatter-System für höhere Geschwindigkeiten)</li></ul>;;Schlauch Länge 82 cm;;;;Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.;;;;;;;;http://www.motochic.ch/shopimages/super/Z5801-Typ.jpg;;;;;;;;;;;;;;;;;;;;;;
12047;;Tucano Urbano Thermodecke Scooty Z5801-079-03;290;159;;;;;;;;Z5801-079-03;Z5801-079-03;8;23;;;;;;;;1;;;;;<b>Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.</b> Einfache Montage durch Riemen- und Klett-Befestigung.<br><ul><li>Aussentaschen</li><li>Reflektierende Streifen</li><li>S.G.A.S. (patentiertes Anti-Flatter-System für höhere Geschwindigkeiten)</li></ul>;;Schlauch Länge 62 cm;;;;Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.;;;;;;;;http://www.motochic.ch/shopimages/super/Z5801-Typ.jpg;;;;;;;;;;;;;;;;;;;;;;
12048;;Tucano Urbano Thermodecke Scooty Z5801-086-03;290;159;;;;;;;;Z5801-086-03;Z5801-086-03;8;23;;;;;;;;1;;;;;<b>Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.</b> Einfache Montage durch Riemen- und Klett-Befestigung.<br><ul><li>Aussentaschen</li><li>Reflektierende Streifen</li><li>S.G.A.S. (patentiertes Anti-Flatter-System für höhere Geschwindigkeiten)</li></ul>;;Schlauch Länge 72 cm;;;;Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.;;;;;;;;http://www.motochic.ch/shopimages/super/Z5801-Typ.jpg;;;;;;;;;;;;;;;;;;;;;;
12049;;Tucano Urbano Thermodecke Scooty Z5801-088-03;290;159;;;;;;;;Z5801-088-03;Z5801-088-03;8;23;;;;;;;;1;;;;;<b>Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.</b> Einfache Montage durch Riemen- und Klett-Befestigung.<br><ul><li>Aussentaschen</li><li>Reflektierende Streifen</li><li>S.G.A.S. (patentiertes Anti-Flatter-System für höhere Geschwindigkeiten)</li></ul>;;Schlauch Länge 82 cm;;;;Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.;;;;;;;;http://www.motochic.ch/shopimages/super/Z5801-Typ.jpg;;;;;;;;;;;;;;;;;;;;;;
12050;;Tucano Urbano Thermodecke Scooty Z5801-151-03;290;159;;;;;;;;Z5801-151-03;Z5801-151-03;8;23;;;;;;;;1;;;;;<b>Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.</b> Einfache Montage durch Riemen- und Klett-Befestigung.<br><ul><li>Aussentaschen</li><li>Reflektierende Streifen</li><li>S.G.A.S. (patentiertes Anti-Flatter-System für höhere Geschwindigkeiten)</li></ul>;;Schlauch Länge 62 cm;;;;Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.;;;;;;;;http://www.motochic.ch/shopimages/super/Z5801-Typ.jpg;;;;;;;;;;;;;;;;;;;;;;
12051;;Tucano Urbano Thermodecke Scooty Z5801-152-03;290;159;;;;;;;;Z5801-152-03;Z5801-152-03;8;23;;;;;;;;1;;;;;<b>Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.</b> Einfache Montage durch Riemen- und Klett-Befestigung.<br><ul><li>Aussentaschen</li><li>Reflektierende Streifen</li><li>S.G.A.S. (patentiertes Anti-Flatter-System für höhere Geschwindigkeiten)</li></ul>;;Schlauch Länge 72 cm;;;;Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.;;;;;;;;http://www.motochic.ch/shopimages/super/Z5801-Typ.jpg;;;;;;;;;;;;;;;;;;;;;;
12052;;Tucano Urbano Thermodecke Scooty Z5801-153-03;290;159;;;;;;;;Z5801-153-03;Z5801-153-03;8;23;;;;;;;;1;;;;;<b>Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.</b> Einfache Montage durch Riemen- und Klett-Befestigung.<br><ul><li>Aussentaschen</li><li>Reflektierende Streifen</li><li>S.G.A.S. (patentiertes Anti-Flatter-System für höhere Geschwindigkeiten)</li></ul>;;Schlauch Länge 62 cm;;;;Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.;;;;;;;;http://www.motochic.ch/shopimages/super/Z5801-Typ.jpg;;;;;;;;;;;;;;;;;;;;;;
12053;;"Tucano Urbano Thermodecke Scooty Z5801-154-03
Z5801-R154EV";290;159;;;;;;;;"Z5801-154-03
Z5801-R154EV";"Z5801-154-03
Z5801-R154EV";8;23;;;;;;;;1;;;;;<b>Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.</b> Einfache Montage durch Riemen- und Klett-Befestigung.<br><ul><li>Aussentaschen</li><li>Reflektierende Streifen</li><li>S.G.A.S. (patentiertes Anti-Flatter-System für höhere Geschwindigkeiten)</li></ul>;;Schlauch Länge 82 cm;;;;Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.;;;;;;;;http://www.motochic.ch/shopimages/super/Z5801-Typ.jpg;;;;;;;;;;;;;;;;;;;;;;
12054;;Tucano Urbano Thermodecke Scooty Z5801-155-03;290;159;;;;;;;;Z5801-155-03;Z5801-155-03;8;23;;;;;;;;1;;;;;<b>Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.</b> Einfache Montage durch Riemen- und Klett-Befestigung.<br><ul><li>Aussentaschen</li><li>Reflektierende Streifen</li><li>S.G.A.S. (patentiertes Anti-Flatter-System für höhere Geschwindigkeiten)</li></ul>;;Schlauch Länge 72 cm;;;;Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.;;;;;;;;http://www.motochic.ch/shopimages/super/Z5801-Typ.jpg;;;;;;;;;;;;;;;;;;;;;;
12055;;Tucano Urbano Thermodecke Scooty Z5801-156-03;290;159;;;;;;;;Z5801-156-03;Z5801-156-03;8;23;;;;;;;;1;;;;;<b>Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.</b> Einfache Montage durch Riemen- und Klett-Befestigung.<br><ul><li>Aussentaschen</li><li>Reflektierende Streifen</li><li>S.G.A.S. (patentiertes Anti-Flatter-System für höhere Geschwindigkeiten)</li></ul>;;Schlauch Länge 62 cm;;;;Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.;;;;;;;;http://www.motochic.ch/shopimages/super/Z5801-Typ.jpg;;;;;;;;;;;;;;;;;;;;;;
12056;;Tucano Urbano Thermodecke Scooty Z5801-157-03;290;159;;;;;;;;Z5801-157-03;Z5801-157-03;8;23;;;;;;;;1;;;;;<b>Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.</b> Einfache Montage durch Riemen- und Klett-Befestigung.<br><ul><li>Aussentaschen</li><li>Reflektierende Streifen</li><li>S.G.A.S. (patentiertes Anti-Flatter-System für höhere Geschwindigkeiten)</li></ul>;;Schlauch Länge 62 cm;;;;Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.;;;;;;;;http://www.motochic.ch/shopimages/super/Z5801-Typ.jpg;;;;;;;;;;;;;;;;;;;;;;
12057;;Tucano Urbano Thermodecke Scooty Z5801-158-03;290;159;;;;;;;;Z5801-158-03;Z5801-158-03;8;23;;;;;;;;1;;;;;<b>Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.</b> Einfache Montage durch Riemen- und Klett-Befestigung.<br><ul><li>Aussentaschen</li><li>Reflektierende Streifen</li><li>S.G.A.S. (patentiertes Anti-Flatter-System für höhere Geschwindigkeiten)</li></ul>;;Schlauch Länge 82 cm;;;;Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.;;;;;;;;http://www.motochic.ch/shopimages/super/Z5801-Typ.jpg;;;;;;;;;;;;;;;;;;;;;;
12058;;Tucano Urbano Thermodecke Scooty Z5801-159-03;290;159;;;;;;;;Z5801-159-03;Z5801-159-03;8;23;;;;;;;;1;;;;;<b>Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.</b> Einfache Montage durch Riemen- und Klett-Befestigung.<br><ul><li>Aussentaschen</li><li>Reflektierende Streifen</li><li>S.G.A.S. (patentiertes Anti-Flatter-System für höhere Geschwindigkeiten)</li></ul>;;Schlauch Länge 82 cm;;;;Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.;;;;;;;;http://www.motochic.ch/shopimages/super/Z5801-Typ.jpg;;;;;;;;;;;;;;;;;;;;;;
12059;;Tucano Urbano Thermodecke Scooty Z5801-160-03;290;159;;;;;;;;Z5801-160-03;Z5801-160-03;8;23;;;;;;;;1;;;;;<b>Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.</b> Einfache Montage durch Riemen- und Klett-Befestigung.<br><ul><li>Aussentaschen</li><li>Reflektierende Streifen</li><li>S.G.A.S. (patentiertes Anti-Flatter-System für höhere Geschwindigkeiten)</li></ul>;;Schlauch Länge 62 cm;;;;Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.;;;;;;;;http://www.motochic.ch/shopimages/super/Z5801-Typ.jpg;;;;;;;;;;;;;;;;;;;;;;
12060;;Tucano Urbano Thermodecke Scooty Z5801-161-03;290;159;;;;;;;;Z5801-161-03;Z5801-161-03;8;23;;;;;;;;1;;;;;<b>Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.</b> Einfache Montage durch Riemen- und Klett-Befestigung.<br><ul><li>Aussentaschen</li><li>Reflektierende Streifen</li><li>S.G.A.S. (patentiertes Anti-Flatter-System für höhere Geschwindigkeiten)</li></ul>;;Schlauch Länge 72 cm;;;;Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.;;;;;;;;http://www.motochic.ch/shopimages/super/Z5801-Typ.jpg;;;;;;;;;;;;;;;;;;;;;;
12061;;Tucano Urbano Thermodecke Scooty Z5801-R062C;290;159;;;;;;;;Z5801-R062C;Z5801-R062C;8;23;;;;;;;;1;;;;;<b>Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.</b> Einfache Montage durch Riemen- und Klett-Befestigung.<br><ul><li>Aussentaschen</li><li>Reflektierende Streifen</li><li>S.G.A.S. (patentiertes Anti-Flatter-System für höhere Geschwindigkeiten)</li></ul>;;Schlauch Länge 72 cm;;;;Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.;;;;;;;;http://www.motochic.ch/shopimages/super/Z5801-Typ.jpg;;;;;;;;;;;;;;;;;;;;;;
12062;;Tucano Urbano Thermodecke Scooty Z5801-R080;290;159;;;;;;;;Z5801-R080;Z5801-R080;8;23;;;;;;;;1;;;;;<b>Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.</b> Einfache Montage durch Riemen- und Klett-Befestigung.<br><ul><li>Aussentaschen</li><li>Reflektierende Streifen</li><li>S.G.A.S. (patentiertes Anti-Flatter-System für höhere Geschwindigkeiten)</li></ul>;;Schlauch Länge 82 cm;;;;Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.;;;;;;;;http://www.motochic.ch/shopimages/super/Z5801-Typ.jpg;;;;;;;;;;;;;;;;;;;;;;
12063;;Tucano Urbano Thermodecke Scooty Z5801-R081;290;159;;;;;;;;Z5801-R081;Z5801-R081;8;23;;;;;;;;1;;;;;<b>Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.</b> Einfache Montage durch Riemen- und Klett-Befestigung.<br><ul><li>Aussentaschen</li><li>Reflektierende Streifen</li><li>S.G.A.S. (patentiertes Anti-Flatter-System für höhere Geschwindigkeiten)</li></ul>;;Schlauch Länge 72 cm;;;;Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.;;;;;;;;http://www.motochic.ch/shopimages/super/Z5801-Typ.jpg;;;;;;;;;;;;;;;;;;;;;;
12064;;Tucano Urbano Thermodecke Scooty Z5801-R082;290;159;;;;;;;;Z5801-R082;Z5801-R082;8;23;;;;;;;;1;;;;;<b>Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.</b> Einfache Montage durch Riemen- und Klett-Befestigung.<br><ul><li>Aussentaschen</li><li>Reflektierende Streifen</li><li>S.G.A.S. (patentiertes Anti-Flatter-System für höhere Geschwindigkeiten)</li></ul>;;Schlauch Länge 82 cm;;;;Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.;;;;;;;;http://www.motochic.ch/shopimages/super/Z5801-Typ.jpg;;;;;;;;;;;;;;;;;;;;;;
12065;;Tucano Urbano Thermodecke Scooty Z5801-R083-03;290;159;;;;;;;;Z5801-R083-03;Z5801-R083-03;8;23;;;;;;;;1;;;;;<b>Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.</b> Einfache Montage durch Riemen- und Klett-Befestigung.<br><ul><li>Aussentaschen</li><li>Reflektierende Streifen</li><li>S.G.A.S. (patentiertes Anti-Flatter-System für höhere Geschwindigkeiten)</li></ul>;;Schlauch Länge 72 cm;;;;Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.;;;;;;;;http://www.motochic.ch/shopimages/super/Z5801-Typ.jpg;;;;;;;;;;;;;;;;;;;;;;
12066;;"Tucano Urbano Thermodecke Scooty Z5801-R084  
Z5801-R084EV";290;159;;;;;;;;"Z5801-R084  
Z5801-R084EV";"Z5801-R084  
Z5801-R084EV";8;23;;;;;;;;1;;;;;<b>Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.</b> Einfache Montage durch Riemen- und Klett-Befestigung.<br><ul><li>Aussentaschen</li><li>Reflektierende Streifen</li><li>S.G.A.S. (patentiertes Anti-Flatter-System für höhere Geschwindigkeiten)</li></ul>;;Schlauch Länge 62 cm;;;;Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.;;;;;;;;http://www.motochic.ch/shopimages/super/Z5801-Typ.jpg;;;;;;;;;;;;;;;;;;;;;;
12067;;"Tucano Urbano Thermodecke Scooty Z5801-R085-03
Z5801-R085EV";290;159;;;;;;;;"Z5801-R085-03
Z5801-R085EV";"Z5801-R085-03
Z5801-R085EV";8;23;;;;;;;;1;;;;;<b>Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.</b> Einfache Montage durch Riemen- und Klett-Befestigung.<br><ul><li>Aussentaschen</li><li>Reflektierende Streifen</li><li>S.G.A.S. (patentiertes Anti-Flatter-System für höhere Geschwindigkeiten)</li></ul>;;Schlauch Länge 72 cm;;;;Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.;;;;;;;;http://www.motochic.ch/shopimages/super/Z5801-Typ.jpg;;;;;;;;;;;;;;;;;;;;;;
12068;;Tucano Urbano Thermodecke Scooty Z5801-R087;290;159;;;;;;;;Z5801-R087;Z5801-R087;8;23;;;;;;;;1;;;;;<b>Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.</b> Einfache Montage durch Riemen- und Klett-Befestigung.<br><ul><li>Aussentaschen</li><li>Reflektierende Streifen</li><li>S.G.A.S. (patentiertes Anti-Flatter-System für höhere Geschwindigkeiten)</li></ul>;;Schlauch Länge 82 cm;;;;Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.;;;;;;;;http://www.motochic.ch/shopimages/super/Z5801-Typ.jpg;;;;;;;;;;;;;;;;;;;;;;
12069;;"Tucano Urbano Thermodecke Scooty Z5801-R089
Z5801-R089EV ";290;159;;;;;;;;"Z5801-R089
Z5801-R089EV ";"Z5801-R089
Z5801-R089EV ";8;23;;;;;;;;1;;;;;<b>Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.</b> Einfache Montage durch Riemen- und Klett-Befestigung.<br><ul><li>Aussentaschen</li><li>Reflektierende Streifen</li><li>S.G.A.S. (patentiertes Anti-Flatter-System für höhere Geschwindigkeiten)</li></ul>;;Schlauch Länge 82 cm;;;;Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.;;;;;;;;http://www.motochic.ch/shopimages/super/Z5801-Typ.jpg;;;;;;;;;;;;;;;;;;;;;;
12070;;Tucano Urbano Thermodecke Scooty Z5801-R090;290;159;;;;;;;;Z5801-R090;Z5801-R090;8;23;;;;;;;;1;;;;;<b>Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.</b> Einfache Montage durch Riemen- und Klett-Befestigung.<br><ul><li>Aussentaschen</li><li>Reflektierende Streifen</li><li>S.G.A.S. (patentiertes Anti-Flatter-System für höhere Geschwindigkeiten)</li></ul>;;Schlauch Länge 72 cm;;;;Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.;;;;;;;;http://www.motochic.ch/shopimages/super/Z5801-Typ.jpg;;;;;;;;;;;;;;;;;;;;;;
12071;;Tucano Urbano Thermodecke Scooty Z5801-R094;290;159;;;;;;;;Z5801-R094;Z5801-R094;8;23;;;;;;;;1;;;;;<b>Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.</b> Einfache Montage durch Riemen- und Klett-Befestigung.<br><ul><li>Aussentaschen</li><li>Reflektierende Streifen</li><li>S.G.A.S. (patentiertes Anti-Flatter-System für höhere Geschwindigkeiten)</li></ul>;;Schlauch Länge 72 cm;;;;Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.;;;;;;;;http://www.motochic.ch/shopimages/super/Z5801-Typ.jpg;;;;;;;;;;;;;;;;;;;;;;
12072;;Tucano Urbano Thermodecke Scooty Z5801-R095;290;159;;;;;;;;Z5801-R095;Z5801-R095;8;23;;;;;;;;1;;;;;<b>Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.</b> Einfache Montage durch Riemen- und Klett-Befestigung.<br><ul><li>Aussentaschen</li><li>Reflektierende Streifen</li><li>S.G.A.S. (patentiertes Anti-Flatter-System für höhere Geschwindigkeiten)</li></ul>;;Schlauch Länge 82 cm;;;;Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.;;;;;;;;http://www.motochic.ch/shopimages/super/Z5801-Typ.jpg;;;;;;;;;;;;;;;;;;;;;;
12073;;Tucano Urbano Thermodecke Scooty Z5801-R096;290;159;;;;;;;;Z5801-R096;Z5801-R096;8;23;;;;;;;;1;;;;;<b>Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.</b> Einfache Montage durch Riemen- und Klett-Befestigung.<br><ul><li>Aussentaschen</li><li>Reflektierende Streifen</li><li>S.G.A.S. (patentiertes Anti-Flatter-System für höhere Geschwindigkeiten)</li></ul>;;Schlauch Länge 72 cm;;;;Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.;;;;;;;;http://www.motochic.ch/shopimages/super/Z5801-Typ.jpg;;;;;;;;;;;;;;;;;;;;;;
12074;;Tucano Urbano Thermodecke Scooty Z5801-R097;290;159;;;;;;;;Z5801-R097;Z5801-R097;8;23;;;;;;;;1;;;;;<b>Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.</b> Einfache Montage durch Riemen- und Klett-Befestigung.<br><ul><li>Aussentaschen</li><li>Reflektierende Streifen</li><li>S.G.A.S. (patentiertes Anti-Flatter-System für höhere Geschwindigkeiten)</li></ul>;;Schlauch Länge 82 cm;;;;Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.;;;;;;;;http://www.motochic.ch/shopimages/super/Z5801-Typ.jpg;;;;;;;;;;;;;;;;;;;;;;
12075;;Tucano Urbano Thermodecke Scooty Z5801-R098;290;159;;;;;;;;Z5801-R098;Z5801-R098;8;23;;;;;;;;1;;;;;<b>Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.</b> Einfache Montage durch Riemen- und Klett-Befestigung.<br><ul><li>Aussentaschen</li><li>Reflektierende Streifen</li><li>S.G.A.S. (patentiertes Anti-Flatter-System für höhere Geschwindigkeiten)</li></ul>;;Schlauch Länge 72 cm;;;;Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.;;;;;;;;http://www.motochic.ch/shopimages/super/Z5801-Typ.jpg;;;;;;;;;;;;;;;;;;;;;;
12076;;Tucano Urbano Thermodecke Scooty Z5801-R099;290;159;;;;;;;;Z5801-R099;Z5801-R099;8;23;;;;;;;;1;;;;;<b>Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.</b> Einfache Montage durch Riemen- und Klett-Befestigung.<br><ul><li>Aussentaschen</li><li>Reflektierende Streifen</li><li>S.G.A.S. (patentiertes Anti-Flatter-System für höhere Geschwindigkeiten)</li></ul>;;Schlauch Länge 72 cm;;;;Wasserdicht beschichtetes Nylon mit isolierendem Kunstfaser-Futter.;;;;;;;;http://www.motochic.ch/shopimages/super/Z5801-Typ.jpg;;;;;;;;;;;;;;;;;;;;;;
